,Country,Currency,Technology,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
980,Netherlands,USD (2022 prices and PPP),Total Budget,220.166,264.382,380.991,392.007,396.361,420.124,423.126,440.566,347.124,342.345,304.776,432.274,317.651,309.281,281.145,316.105,338.2,327.97,315.27,350.571,370.9,266.368,276.45,309.902,290.868,288.398,250.577,303.05,257.107,230.158,..,209.527,226.337,345.149,239.799,336.465,562.309,241.477,311.069,289.164,237.888,285.032,264.486,302.743,349.391,411.811,418.64,578.575,..,..
981,Netherlands,Euro (2022 prices and exchange rates),Energy efficiency,4.46,7.843,24.487,32.352,39.244,44.841,48.04,49.458,39.564,54.07,48.255,70.625,65.932,66.839,61.82,65.486,83.911,81.373,63.839,91.858,70.814,75.272,86.596,89.67,89.361,90.579,58.766,82.476,59.668,40.864,..,47.683,52.986,76.084,54.098,106.84,177.832,58.468,57.011,60.724,44.295,49.744,70.816,70.883,70.098,142.578,161.997,246.677,..,..
982,Netherlands,Euro (2022 prices and exchange rates),Fossil fuels,0.891,4.539,7.575,9.226,12.286,20.412,34.037,51.396,69.924,60.377,51.988,60.934,42.472,30.708,24.29,46.022,20.275,19.662,20.636,25.343,37.234,18.112,18.151,18.644,14.943,12.686,13.034,11.378,25.672,17.996,..,17.981,16.363,54.327,17.66,23.701,38.465,11.258,16.384,14.735,4.386,15.899,8.74,14.661,30.771,9.396,7.96,11.128,..,..
983,Netherlands,Euro (2022 prices and exchange rates),Renewables,1.934,6.879,22.217,27.441,31.055,35.395,39.249,47.517,32.202,37.849,34.215,80.751,39.159,35.431,29.725,34.344,52.306,50.724,30.066,30.128,37.621,33.777,40.765,53.787,58.901,61.432,46.262,59.782,61.723,66.652,..,53.011,59.869,84.735,58.576,75.322,170.226,65.513,110.918,106.831,76.031,118.109,98.309,86.84,119.225,89.576,47.922,56.168,..,..
984,Netherlands,Euro (2022 prices and exchange rates),Nuclear,150.055,170.876,211.053,202.503,189.401,186.423,168.139,149.341,90.165,74.796,65.764,50.023,55.729,55.904,53.314,52.857,52.051,50.476,83.024,58.764,74.779,27.969,24.353,28.865,21.344,23.151,34.221,31.399,25.311,25.442,..,19.579,20.13,24.937,20.893,15.387,22.054,16.644,12.532,9.69,9.694,7.803,7.409,7.268,7.362,7.687,7.56,8.108,..,..
985,Netherlands,Euro (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.457,8.831,9.033,10.571,14.022,5.466,0,0,1.784,0.032,1.182,1.081,22.098,9.659,15.779,16.073,65.068,..,..
986,Netherlands,Euro (2022 prices and exchange rates),Other power and storage technologies,5.355,8.256,18.176,17.615,16.608,15.962,15.026,13.577,3.68,7.209,5.509,40.594,8.722,9.186,6.927,2.682,2.641,2.561,29.583,48.639,52.623,22.544,25.563,25.936,17.685,14.75,14.093,12.684,13.524,14.568,..,5.727,8.441,9.67,11.317,14.518,4.622,21.231,22.883,18.585,21.892,18.696,11.66,24.174,15.231,24.784,24.642,28.731,..,..
987,Netherlands,Euro (2022 prices and exchange rates),Other cross-cutting technologies/research,5.948,4.126,8.331,11.143,15.016,18.783,19.626,26.183,30.363,27.935,27.727,28.197,31.31,38.844,39.283,40.745,47.876,46.427,14.347,13.807,11.039,26.364,16.336,20.483,20.571,18.315,25.566,34.418,11.046,10.78,..,6.926,6.883,5.598,10.695,7.942,12.063,11.856,18.552,9.151,25.894,6.813,4.502,5.252,9.642,13.845,13.695,27.308,..,..
988,Netherlands,Euro (2022 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0.089,0.079,0.723,5.645,11.801,40.83,0,..,..
989,Netherlands,Euro (2022 prices and exchange rates),Total Budget,168.647,202.516,291.839,300.278,303.613,321.815,324.115,337.473,265.897,262.236,233.459,331.122,243.321,236.909,215.357,242.137,259.061,251.225,241.497,268.537,284.109,204.038,211.761,237.385,222.805,220.913,191.942,232.136,196.944,176.301,..,160.497,173.374,264.384,183.686,257.732,430.729,184.971,238.279,221.499,182.223,218.334,202.596,231.901,267.633,315.447,320.678,443.188,..,..
990,New Zealand,National currency (nominal),Energy efficiency,..,0.23,0.14,0.69,0.73,1.01,1.64,1.88,1.89,1.55,2.98,2.05,1.62,0.72,..,..,0.94,0.94,..,0.74,0.629,1.033,0.929,0.829,0.444,0.941,0.995,0.67,0.829,1.578,2.553,2.553,1.917,1.581,1.581,1.181,1.181,1.301,1.301,1.57,2.433,2.587,2.587,7.607,8.707,5.014,2.425,1.891,..,..
991,New Zealand,National currency (nominal),Fossil fuels,..,0.78,1.04,0.83,1.35,3.01,6.58,4.43,5.57,4.33,6.11,9.27,6.1,2.5,..,..,0.4,0.4,..,2.64,1.366,1.239,1.614,1.614,1.815,1.725,1.73,3.468,5.001,4.152,3.486,3.536,4.287,6.237,6.237,5.975,6.025,5.55,5.35,4.82,4.83,8.051,4.036,8.418,4.363,4.081,1.66,1.622,..,..
992,New Zealand,National currency (nominal),Renewables,..,0.8,1.07,1.22,2.36,2.44,3.85,4.44,3.71,4.41,4.36,3.57,1.77,0.67,..,..,0.66,0.66,..,1.29,1.445,1.709,2.238,2.238,2.64,1.824,2.004,3.659,2.666,3.792,4.284,4.284,4.186,5.586,17.875,17.684,17.494,16.045,12.045,13.349,13.272,9.143,6.613,7.558,10.818,13.902,10.454,10.071,..,..
993,New Zealand,National currency (nominal),Nuclear,..,0,0,0.03,0.02,0.02,0.03,0.14,0.07,0.05,0.02,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
994,New Zealand,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.349,2.249,1.85,1.85,1.375,1.375,1.375,1.91,1.91,0,0,0.134,0,..,0.567,1.483,1.617,1.94,..,..
995,New Zealand,National currency (nominal),Other power and storage technologies,..,0.44,0.42,0.13,0.16,0.13,0.19,0.18,0.19,0.18,0.28,0.3,0.2,0.1,..,..,0,0,..,0,0.022,0.126,0.431,0.431,0.346,1.107,1.107,0.895,1.008,0,0.24,0.24,3.81,4.06,4.1,5.85,5.85,0.614,0.614,1.808,1.624,1.977,1.978,2.599,..,0.4,1.989,2.698,..,..
996,New Zealand,National currency (nominal),Other cross-cutting technologies/research,..,0.09,0.16,0.21,0.26,0.3,1.21,2.26,2.01,2.69,3.07,2.5,1.2,0.3,..,..,0,0,..,0,0.329,0.259,0.098,0,1.117,0.523,0.588,0.223,0.573,2.017,0.48,0.48,0.645,2.288,2.288,1.3,1.3,0,0,0,0,0,0,..,..,..,0.248,0.221,..,..
997,New Zealand,National currency (nominal),Unallocated,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.767,5.521,7.265,10.481,3.116,..,..
998,New Zealand,National currency (nominal),Total Budget,..,2.34,2.83,3.11,4.88,6.91,13.49,13.33,13.44,13.21,16.81,17.69,10.89,4.29,..,..,2,1.99,..,4.66,3.791,4.366,5.31,5.112,6.362,6.12,6.424,8.915,10.077,11.539,13.392,13.342,16.695,21.602,33.456,33.365,33.225,25.42,21.22,21.547,22.159,21.892,15.214,31.949,29.976,32.145,28.872,21.56,..,..
999,New Zealand,National currency (2022 prices),Energy efficiency,..,2.661,1.345,5.669,5.308,6.43,9.086,9.201,8.307,6.256,11.169,6.65,4.621,1.765,..,..,1.892,1.903,..,1.442,1.203,1.947,1.72,1.522,0.803,1.692,1.752,1.133,1.387,2.605,4.087,4.014,2.949,2.321,2.237,1.631,1.581,1.693,1.696,1.983,3.018,3.185,3.122,8.846,9.922,5.571,2.626,1.993,..,..
1000,New Zealand,National currency (2022 prices),Fossil fuels,..,9.025,9.988,6.819,9.817,19.162,36.455,21.681,24.482,17.475,22.899,30.069,17.402,6.127,..,..,0.805,0.81,..,5.144,2.613,2.335,2.989,2.962,3.281,3.102,3.047,5.867,8.37,6.853,5.58,5.56,6.595,9.158,8.827,8.254,8.065,7.223,6.973,6.086,5.991,9.913,4.87,9.789,4.972,4.535,1.798,1.71,..,..
1001,New Zealand,National currency (2022 prices),Renewables,..,9.256,10.276,10.023,17.161,15.533,21.33,21.73,16.307,17.798,16.341,11.58,5.049,1.642,..,..,1.329,1.336,..,2.514,2.764,3.221,4.144,4.108,4.773,3.28,3.529,6.19,4.462,6.259,6.858,6.736,6.44,8.202,25.297,24.43,23.416,20.881,15.699,16.857,16.461,11.257,7.98,8.789,12.328,15.447,11.323,10.615,..,..
1002,New Zealand,National currency (2022 prices),Nuclear,..,0,0,0.246,0.145,0.127,0.166,0.685,0.308,0.202,0.075,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
1003,New Zealand,National currency (2022 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.76,3.536,2.846,2.716,1.946,1.9,1.84,2.486,2.489,0,0,0.165,0,..,0.646,1.648,1.751,2.045,..,..
1004,New Zealand,National currency (2022 prices),Other power and storage technologies,..,5.091,4.034,1.068,1.163,0.828,1.053,0.881,0.835,0.726,1.049,0.973,0.571,0.245,..,..,0,0,..,0,0.042,0.237,0.798,0.791,0.626,1.991,1.95,1.514,1.687,0,0.384,0.377,5.861,5.961,5.802,8.082,7.83,0.799,0.8,2.283,2.014,2.434,2.387,3.022,..,0.444,2.155,2.843,..,..
1005,New Zealand,National currency (2022 prices),Other cross-cutting technologies/research,..,1.041,1.537,1.725,1.891,1.91,6.704,11.061,8.835,10.857,11.506,8.109,3.423,0.735,..,..,0,0,..,0,0.629,0.488,0.181,0,2.019,0.94,1.036,0.377,0.959,3.329,0.768,0.755,0.992,3.359,3.238,1.796,1.74,0,0,0,0,0,0,..,..,..,0.268,0.233,..,..
1006,New Zealand,National currency (2022 prices),Unallocated,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.706,6.292,8.072,11.352,3.285,..,..
1007,New Zealand,National currency (2022 prices),Total Budget,..,27.074,27.179,25.55,35.485,43.989,74.738,65.239,59.074,53.314,63.001,57.381,31.067,10.514,..,..,4.027,4.03,..,9.081,7.251,8.229,9.832,9.383,11.502,11.005,11.314,15.081,16.865,19.046,21.438,20.977,25.684,31.718,47.348,46.092,44.473,33.082,27.657,27.209,27.484,26.955,18.359,37.152,34.16,35.718,31.273,22.724,..,..
1008,New Zealand,USD (2022 prices and exchange rates),Energy efficiency,..,1.687,0.852,3.593,3.364,4.075,5.759,5.832,5.265,3.965,7.079,4.214,2.929,1.118,..,..,1.199,1.206,..,0.914,0.763,1.234,1.09,0.964,0.509,1.072,1.111,0.718,0.879,1.651,2.59,2.544,1.869,1.471,1.418,1.034,1.002,1.073,1.075,1.257,1.913,2.019,1.979,5.607,6.289,3.531,1.664,1.263,..,..
1009,New Zealand,USD (2022 prices and exchange rates),Fossil fuels,..,5.72,6.33,4.322,6.222,12.144,23.105,13.741,15.517,11.076,14.513,19.058,11.029,3.883,..,..,0.51,0.513,..,3.26,1.656,1.48,1.894,1.878,2.08,1.966,1.931,3.718,5.305,4.344,3.537,3.524,4.18,5.804,5.594,5.231,5.111,4.578,4.419,3.858,3.797,6.283,3.087,6.204,3.151,2.874,1.139,1.084,..,..
1010,New Zealand,USD (2022 prices and exchange rates),Renewables,..,5.867,6.513,6.352,10.876,9.845,13.519,13.772,10.335,11.28,10.357,7.339,3.2,1.041,..,..,0.842,0.847,..,1.593,1.752,2.042,2.626,2.603,3.025,2.079,2.237,3.923,2.828,3.967,4.346,4.269,4.081,5.198,16.033,15.483,14.841,13.235,9.95,10.684,10.433,7.135,5.058,5.57,7.813,9.791,7.176,6.727,..,..
1011,New Zealand,USD (2022 prices and exchange rates),Nuclear,..,0,0,0.156,0.092,0.081,0.105,0.434,0.195,0.128,0.048,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
1012,New Zealand,USD (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.383,2.241,1.804,1.722,1.233,1.204,1.166,1.575,1.578,0,0,0.105,0,..,0.41,1.044,1.11,1.296,..,..
1013,New Zealand,USD (2022 prices and exchange rates),Other power and storage technologies,..,3.227,2.556,0.677,0.737,0.525,0.667,0.558,0.529,0.46,0.665,0.617,0.362,0.155,..,..,0,0,..,0,0.027,0.151,0.506,0.501,0.396,1.262,1.236,0.96,1.069,0,0.243,0.239,3.715,3.778,3.678,5.122,4.963,0.506,0.507,1.447,1.277,1.543,1.513,1.916,..,0.282,1.366,1.802,..,..
1014,New Zealand,USD (2022 prices and exchange rates),Other cross-cutting technologies/research,..,0.66,0.974,1.093,1.198,1.21,4.249,7.01,5.599,6.881,7.292,5.14,2.17,0.466,..,..,0,0,..,0,0.399,0.309,0.115,0,1.28,0.596,0.656,0.239,0.608,2.11,0.487,0.478,0.629,2.129,2.052,1.138,1.103,0,0,0,0,0,0,..,..,..,0.17,0.148,..,..
1015,New Zealand,USD (2022 prices and exchange rates),Unallocated,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,3.988,5.116,7.195,2.082,..,..
1016,New Zealand,USD (2022 prices and exchange rates),Total Budget,..,17.16,17.226,16.194,22.49,27.88,47.368,41.348,37.441,33.79,39.93,36.368,19.69,6.663,..,..,2.552,2.554,..,5.755,4.596,5.216,6.232,5.947,7.29,6.975,7.171,9.558,10.689,12.071,13.587,13.295,16.278,20.102,30.009,29.213,28.187,20.967,17.529,17.245,17.419,17.084,11.636,23.547,21.651,22.638,19.821,14.402,..,..
1017,New Zealand,USD (2022 prices and PPP),Energy efficiency,..,1.86,0.94,3.961,3.709,4.493,6.349,6.43,5.805,4.371,7.805,4.647,3.23,1.233,..,..,1.322,1.33,..,1.008,0.841,1.361,1.202,1.063,0.561,1.183,1.225,0.792,0.97,1.82,2.856,2.805,2.061,1.622,1.564,1.14,1.105,1.183,1.185,1.385,2.109,2.226,2.182,6.182,6.934,3.893,1.835,1.393,..,..
1018,New Zealand,USD (2022 prices and PPP),Fossil fuels,..,6.307,6.98,4.765,6.86,13.39,25.475,15.151,17.109,12.212,16.002,21.013,12.161,4.281,..,..,0.563,0.566,..,3.595,1.826,1.632,2.088,2.07,2.293,2.168,2.129,4.1,5.849,4.789,3.9,3.885,4.609,6.399,6.168,5.768,5.636,5.047,4.873,4.253,4.186,6.927,3.403,6.841,3.475,3.169,1.256,1.195,..,..
1019,New Zealand,USD (2022 prices and PPP),Renewables,..,6.468,7.181,7.004,11.992,10.855,14.906,15.185,11.396,12.438,11.419,8.092,3.529,1.147,..,..,0.929,0.934,..,1.757,1.931,2.251,2.896,2.87,3.335,2.292,2.466,4.325,3.118,4.374,4.792,4.707,4.5,5.732,17.678,17.072,16.364,14.592,10.971,11.78,11.503,7.867,5.577,6.142,8.615,10.795,7.913,7.418,..,..
1020,New Zealand,USD (2022 prices and PPP),Nuclear,..,0,0,0.172,0.102,0.089,0.116,0.479,0.215,0.141,0.052,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
1021,New Zealand,USD (2022 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.628,2.471,1.989,1.898,1.36,1.327,1.286,1.737,1.74,0,0,0.115,0,..,0.452,1.152,1.224,1.429,..,..
1022,New Zealand,USD (2022 prices and PPP),Other power and storage technologies,..,3.558,2.819,0.746,0.813,0.578,0.736,0.616,0.584,0.508,0.733,0.68,0.399,0.171,..,..,0,0,..,0,0.029,0.166,0.558,0.553,0.437,1.391,1.362,1.058,1.179,0,0.268,0.264,4.096,4.166,4.055,5.647,5.472,0.558,0.559,1.595,1.408,1.701,1.668,2.112,..,0.311,1.506,1.987,..,..
1023,New Zealand,USD (2022 prices and PPP),Other cross-cutting technologies/research,..,0.728,1.074,1.206,1.321,1.335,4.685,7.729,6.174,7.587,8.04,5.667,2.392,0.514,..,..,0,0,..,0,0.44,0.341,0.127,0,1.411,0.657,0.724,0.264,0.67,2.326,0.537,0.527,0.693,2.348,2.263,1.255,1.216,0,0,0,0,0,0,..,..,..,0.188,0.163,..,..
1024,New Zealand,USD (2022 prices and PPP),Unallocated,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.686,4.397,5.641,7.933,2.295,..,..
1025,New Zealand,USD (2022 prices and PPP),Total Budget,..,18.92,18.993,17.855,24.797,30.74,52.228,45.59,41.282,37.256,44.026,40.099,21.71,7.347,..,..,2.814,2.816,..,6.346,5.067,5.751,6.871,6.557,8.038,7.691,7.906,10.539,11.785,13.31,14.981,14.659,17.948,22.165,33.087,32.21,31.078,23.118,19.327,19.014,19.206,18.836,12.829,25.963,23.872,24.96,21.854,15.88,..,..
1026,New Zealand,Euro (2022 prices and exchange rates),Energy efficiency,..,1.604,0.81,3.416,3.199,3.875,5.476,5.545,5.007,3.77,6.731,4.007,2.785,1.063,..,..,1.141,1.147,..,0.869,0.725,1.173,1.037,0.917,0.484,1.02,1.056,0.683,0.836,1.57,2.463,2.419,1.777,1.399,1.348,0.983,0.953,1.02,1.022,1.195,1.819,1.92,1.881,5.331,5.98,3.358,1.583,1.201,..,..
1027,New Zealand,Euro (2022 prices and exchange rates),Fossil fuels,..,5.439,6.019,4.109,5.916,11.548,21.97,13.066,14.755,10.532,13.801,18.122,10.487,3.692,..,..,0.485,0.488,..,3.1,1.575,1.407,1.801,1.785,1.978,1.869,1.836,3.536,5.044,4.13,3.363,3.351,3.975,5.519,5.32,4.974,4.86,4.353,4.202,3.668,3.61,5.974,2.935,5.899,2.996,2.733,1.083,1.03,..,..
1028,New Zealand,Euro (2022 prices and exchange rates),Renewables,..,5.578,6.193,6.04,10.342,9.361,12.855,13.096,9.828,10.726,9.848,6.979,3.043,0.99,..,..,0.801,0.805,..,1.515,1.666,1.941,2.497,2.476,2.877,1.977,2.127,3.73,2.689,3.772,4.133,4.059,3.881,4.943,15.246,14.723,14.112,12.584,9.461,10.159,9.92,6.784,4.809,5.297,7.43,9.31,6.824,6.397,..,..
1029,New Zealand,Euro (2022 prices and exchange rates),Nuclear,..,0,0,0.149,0.088,0.077,0.1,0.413,0.185,0.122,0.045,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
1030,New Zealand,Euro (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.266,2.131,1.715,1.637,1.173,1.145,1.109,1.498,1.5,0,0,0.099,0,..,0.389,0.993,1.055,1.232,..,..
1031,New Zealand,Euro (2022 prices and exchange rates),Other power and storage technologies,..,3.068,2.431,0.644,0.701,0.499,0.634,0.531,0.503,0.438,0.632,0.586,0.344,0.148,..,..,0,0,..,0,0.025,0.143,0.481,0.477,0.377,1.2,1.175,0.912,1.017,0,0.232,0.227,3.532,3.593,3.497,4.87,4.719,0.482,0.482,1.376,1.214,1.467,1.438,1.821,..,0.268,1.299,1.714,..,..
1032,New Zealand,Euro (2022 prices and exchange rates),Other cross-cutting technologies/research,..,0.628,0.926,1.04,1.139,1.151,4.04,6.666,5.324,6.543,6.934,4.887,2.063,0.443,..,..,0,0,..,0,0.379,0.294,0.109,0,1.217,0.567,0.624,0.227,0.578,2.006,0.463,0.455,0.598,2.025,1.951,1.082,1.049,0,0,0,0,0,0,..,..,..,0.162,0.141,..,..
1033,New Zealand,Euro (2022 prices and exchange rates),Unallocated,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.042,3.792,4.865,6.842,1.98,..,..
1034,New Zealand,Euro (2022 prices and exchange rates),Total Budget,..,16.317,16.38,15.398,21.386,26.51,45.042,39.317,35.602,32.13,37.969,34.582,18.723,6.336,..,..,2.427,2.428,..,5.473,4.37,4.96,5.926,5.654,6.932,6.633,6.818,9.089,10.164,11.478,12.92,12.642,15.479,19.115,28.535,27.778,26.802,19.938,16.668,16.398,16.563,16.245,11.064,22.39,20.587,21.526,18.847,13.695,..,..
1035,Norway,National currency (nominal),Energy efficiency,0,0,0,0,24.5,33.7,34,34.4,33,33.5,31.7,30.3,42.8,23.6,57.8,66.1,64.3,78,92.1,90,51.7,12.6,11.9,11.5,10.8,11,13,12,15.1,16.5,14.8,21.7,18.8,33.143,33.234,129.005,191.38,192.326,213.569,435.882,1907.3,1461,700.243,1166.814,790.484,1549.933,1437.644,930.723,1686.053,2407.64
1036,Norway,National currency (nominal),Fossil fuels,0,0,0,0,70.5,79,80,76.9,75.7,58.8,70.3,75.1,89.5,114.9,130.7,134.3,125.4,107.7,112.4,100.9,158.2,151.6,139,135.8,129.1,223,200,188.6,148.9,183.7,287.6,316.8,436.2,485.653,484.978,1427.9,2272,2081.3,1778.6,1180,1066.8,1034.9,1304,1104.1,1057.9,991.287,1017.929,1045.19,1235.16,1255.34
1037,Norway,National currency (nominal),Renewables,0,0.1,0.5,1,10,22.6,23.7,22.3,19.3,22,19.3,17.8,18.4,14,14.8,19.6,34.5,63.5,69.4,56.3,46.1,31.1,30.1,30.5,35.6,37.4,43.2,34.3,32.2,29.3,34,34.584,44.1,83.873,103.78,560.38,725.966,580.1,578.98,475.97,522.714,590.9,542.071,543.915,610.391,2835.505,705.59,921.856,1379.265,1517.392
1038,Norway,National currency (nominal),Nuclear,0,0,0,0,17,17.5,21.5,20.7,22.1,17.4,12.6,18.6,19.3,25,20.1,18.5,18.5,51,52,53.3,50.3,52.6,52,52,58,58,61,60,60,60,68,69,70,72,75.65,79.65,81.65,86.5,87.5,89.15,90.65,103.15,103.15,103.15,103.15,20.7,20,10,10,25
1039,Norway,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.8,60.39,68.7,70.26,50.71,93.15,102.5,102.99,57.19,47.5,48,53.371,64.6,50.517,77.35,58.34,62.877,1296.114,332.292,304.7
1040,Norway,National currency (nominal),Other power and storage technologies,9,9.5,11,13.5,19,18,21.5,19.7,19.6,18.4,18.1,19.1,19.3,20.5,8.4,24.1,31.5,4.5,18.5,18.5,18.5,23.8,18.5,17,15.2,13.7,45,22.3,30.9,30.2,19.4,23.79,24,38.946,13.534,100.5,120.1,115.8,115.057,129.839,120.867,169.665,154.863,151.838,274.115,459.574,263.724,342.007,163.85,153.355
1041,Norway,National currency (nominal),Other cross-cutting technologies/research,14.1,6.3,6.6,8.2,17.5,17,18,20.6,22.5,22.9,24,24.7,24.6,28.9,12.6,51.1,49.5,63.8,47.5,47.5,30.9,32.7,36.8,35,28.7,28.5,7.8,67.3,105.8,64.55,27.57,26.99,27.1,28.512,25.964,121.7,143.8,95.3,120.2,200.727,87.304,85.815,87.668,81.888,103.52,89.911,87.807,102.798,97.061,68.45
1042,Norway,National currency (nominal),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22,14.117,10.813,8.825,7.7,8.7,3.3,5.84
1043,Norway,National currency (nominal),Total Budget,23.1,15.9,18.1,22.7,158.5,187.8,198.7,194.6,192.2,173,176,185.6,213.9,226.9,244.4,313.7,323.7,368.5,391.9,366.5,355.7,304.4,288.3,281.8,277.4,371.6,370,384.5,392.9,384.25,474.17,553.254,688.9,812.387,787.849,2512.285,3637.397,3254.316,2951.096,2559.068,3843.635,3498.801,2962.815,3216.339,3027.723,6014.075,3603.27,4657.388,4906.981,5737.717
1044,Norway,National currency (2022 prices),Energy efficiency,0,0,0,0,193.813,252.211,224.931,201.61,175.009,166.099,147.983,134.46,190.982,98.217,229.379,248.374,232.744,276.219,328.251,313.581,180.416,42.663,38.647,36.335,34.361,32.824,33.635,30.524,39.003,41.434,35.111,47.332,37.714,64.501,58.497,239.313,335.069,315.659,339.152,674.961,2945.84,2321.626,1130.806,1810.378,1149.002,2265.324,2155.46,1191.629,1686.053,2429.908
1045,Norway,National currency (2022 prices),Fossil fuels,0,0,0,0,557.708,591.236,529.25,450.693,401.461,291.54,328.178,333.267,399.367,478.181,518.683,504.639,453.906,381.394,400.602,351.559,552.065,513.31,451.42,429.067,410.745,665.427,517.455,479.739,384.601,461.296,682.287,691.008,875.038,945.145,853.636,2648.846,3977.824,3415.975,2824.458,1827.225,1647.681,1644.525,2105.799,1713.073,1537.703,1448.828,1526.181,1338.184,1235.16,1266.951
1046,Norway,National currency (2022 prices),Renewables,0,0.981,4.546,8.406,79.108,169.138,156.79,130.695,102.354,109.08,90.097,78.99,82.105,58.264,58.734,73.648,124.878,224.87,247.347,196.162,160.874,105.303,97.754,96.366,113.265,111.601,111.77,87.248,83.171,73.576,80.66,75.435,88.467,163.228,182.669,1039.541,1271.023,952.101,919.434,737.038,807.336,938.979,875.378,843.915,887.229,4144.268,1057.891,1180.276,1379.265,1531.426
1047,Norway,National currency (2022 prices),Nuclear,0,0,0,0,134.483,130.97,142.236,121.318,117.203,86.272,58.82,82.54,86.12,104.043,79.767,69.515,66.964,180.604,185.332,185.71,175.53,178.101,168.877,164.296,184.533,173.071,157.824,152.621,154.977,150.668,161.32,150.504,140.423,140.122,133.156,147.756,142.953,141.97,138.952,138.048,140.01,163.912,166.575,160.043,149.933,30.254,29.986,12.803,10,25.231
